round	epoch	loss	probs	lr
4	1	0.6246696497667282	0.9932206055112913	0.001
4	2	0.6233689261488594	0.9937901402398085	0.001
4	3	0.6235633357748416	0.9936495978909805	0.001
4	0	0.6972388661156098	0.9660676708444953	0.001
4	1	0.6916606541723013	0.9683721617252256	0.001
4	2	0.6871992473231836	0.9697308453110357	0.001
4	3	0.6847693782028121	0.970548512317085	0.001
4	0	2.2120971977710724	0.2774526830762625	0.001
4	1	1.9594234600663185	0.39250996243208647	0.001
4	2	1.7663106173276901	0.484936519836386	0.001
4	3	1.6311844009906054	0.5833214442245662	0.001
4	0	1.1952557106690904	0.7748879308532353	0.001
4	1	1.106966857712693	0.8075129037345845	0.001
4	2	1.0457540999160955	0.8332006186246872	0.001
4	3	1.0192424929215134	0.8439227947108219	0.001
5	0	1.2294336703657374	0.762801856899554	0.001
5	1	1.124767879401248	0.8040161403410274	0.001
5	2	1.0609426915279927	0.8294608127973319	0.001
5	3	1.0324209983363473	0.8420296529410807	0.001
5	0	1.9375400990247726	0.35056788101792336	0.001
5	1	1.677559219300747	0.5103496462106705	0.001
5	2	1.8049050668875377	0.549145712206761	0.001
5	3	1.7159091345965862	0.5586537178605795	0.001
5	0	0.689773872277389	0.9668123266504457	0.001
5	1	0.692855972610414	0.9666046924501036	0.001
5	2	0.6891393336519185	0.9682299709568422	0.001
5	3	0.6840311535517685	0.9703493794659153	0.001
5	0	0.6219255013049393	0.9944733796910169	0.001
5	1	0.6207026086389063	0.9948993798351968	0.001
5	2	0.6228873578339054	0.9941876218705679	0.001
5	3	0.6218909381598288	0.9944989829033666	0.001
6	0	2.135074347257614	0.32268374040722847	0.001
6	1	1.9221572577953339	0.4134838134050369	0.001
6	2	1.6998570213715236	0.5295464756588141	0.001
6	3	1.5888897981494665	0.6023337244987488	0.001
6	0	0.693199308294182	0.9676389629176507	0.001
6	1	0.6869749864408126	0.9703361548871423	0.001
6	2	0.6821105027933502	0.9719485814527918	0.001
6	3	0.6795442206901499	0.9728615450129534	0.001
6	0	1.1428953529866928	0.7998710453875957	0.001
6	1	1.0509656967560939	0.8328782600676355	0.001
6	2	1.0266368690200134	0.8432714060284121	0.001
6	3	1.0023273448088417	0.8552850480277114	0.001
6	0	0.6221825330015173	0.9946363105280939	0.001
6	1	0.6223774275677727	0.9943032976565301	0.001
6	2	0.623674953224683	0.9938185941089284	0.001
6	3	0.6230697432675676	0.9940523270059397	0.001
7	0	0.6207179983669424	0.9945245394625978	0.001
7	1	0.6214309716925902	0.9944928409475269	0.001
7	2	0.6217369747671851	0.9943617087740737	0.001
7	3	0.6218342350659736	0.9943273269157996	0.001
7	0	1.8098865002393723	0.4509219713509083	0.001
7	1	1.5649451054632664	0.5981265138834715	0.001
7	2	1.536553680896759	0.6421830592056116	0.001
7	3	1.4658630155026913	0.6534562855958939	0.001
7	0	1.0438693440033615	0.8351375697397747	0.001
7	1	0.9959376734092923	0.8531145058069493	0.001
7	2	0.9605422497770781	0.8657245157869315	0.001
7	3	0.9420347141524765	0.8719266126720817	0.001
7	0	0.6851707025275876	0.970018737995997	0.001
7	1	0.6808121451952805	0.9721974971781795	0.001
7	2	0.6774431883719646	0.9735299679916352	0.001
7	3	0.6726384947542101	0.9753450840750398	0.001
8	0	0.6702191832164923	0.9756210318300873	0.001
8	1	0.6716806323267519	0.9752575213322416	0.001
8	2	0.6688514607648055	0.9765181851625029	0.001
8	3	0.6678190606801461	0.9768654729278448	0.001
8	0	1.9764074832201004	0.3593497145920992	0.001
8	1	1.7773322761058807	0.4864681204780936	0.001
8	2	1.6704079260428746	0.5756338008989891	0.001
8	3	1.5727549474686384	0.6005839020945132	0.001
8	0	1.0139516343368342	0.8433521223580179	0.001
8	1	0.9899010914235027	0.8573305413035527	0.001
8	2	0.9930052802362812	0.8595642181140026	0.001
8	3	0.9626788330590067	0.8699238406825651	0.001
8	0	0.628507912201465	0.9916931401812031	0.001
8	1	0.6258228037659073	0.9928528705595224	0.001
8	2	0.6229010894124308	0.9940402400436956	0.001
8	3	0.6229880107171608	0.9939973289289789	0.001
9	0	0.6187687614597314	0.9955267281243295	0.001
9	1	0.6203701866395546	0.995118674455267	0.001
9	2	0.6204519229493394	0.9950558475525834	0.001
9	3	0.6200698262548702	0.9952402433928321	0.001
9	0	2.1059264093637466	0.32588102109730244	0.001
9	1	1.8970221355557442	0.42411297280341387	0.001
9	2	1.7121300448973973	0.5365198037276665	0.001
9	3	1.566204871982336	0.6066964366473258	0.001
9	0	0.6733183809400847	0.9752816308600207	0.001
9	1	0.6704201438386614	0.9760226349501561	0.001
9	2	0.6674450251687732	0.9773717542541109	0.001
9	3	0.666856091566539	0.9777554827625863	0.001
9	0	1.0817437069547688	0.8409060612777991	0.001
9	1	1.0290388165076085	0.852423779803551	0.001
9	2	1.0208097237994578	0.8492383636031414	0.001
9	3	0.9946148244698355	0.8593549328210529	0.001
10	0	0.6725230819080025	0.9748425523905705	0.001
10	1	0.6694712562020868	0.9763974575403457	0.001
10	2	0.6637205778776357	0.9785394633188844	0.001
10	3	0.6614182022012149	0.9795779218858418	0.001
10	0	0.6211987329889321	0.99464996565472	0.001
10	1	0.6209646519492654	0.9948545320042527	0.001
10	2	0.6209852148363155	0.9947898496776837	0.001
10	3	0.6204203358733505	0.9950326666156238	0.001
10	0	1.940106987953186	0.3918166272342205	0.001
10	1	1.6594982892274857	0.5275257751345634	0.001
10	2	1.5318203543623288	0.6190893563131491	0.001
10	3	1.4586957450956106	0.6598362177610397	0.001
10	0	0.9578492498836635	0.8582301958938318	0.001
10	1	0.9378990081190332	0.8737856073796384	0.001
10	2	0.9600795313624516	0.8699794117902198	0.001
10	3	0.9375903262682488	0.8774296367552383	0.001
11	0	1.922696366906166	0.36521659418940544	0.001
11	1	1.7491183504462242	0.5053464062511921	0.001
11	2	1.5714290911952655	0.6042517808576425	0.001
11	3	1.44521851465106	0.6516755865886807	0.001
11	0	0.6709935782011598	0.9767612729376803	0.001
11	1	0.6702564084747186	0.9764733507142712	0.001
11	2	0.6690117186090598	0.977046456027569	0.001
11	3	0.6656423136553106	0.9781108126975596	0.001
11	0	0.620611673412901	0.9948905009743152	0.001
11	1	0.620701429083173	0.9948800625701214	0.001
11	2	0.6195471580228279	0.9953138436402725	0.001
11	3	0.6197907188412553	0.9953235123459243	0.001
11	0	1.004756908109583	0.857281742834606	0.001
11	1	0.9601684528991489	0.8709153366600809	0.001
11	2	0.9355203194852255	0.8800337204294458	0.001
11	3	0.945101975114799	0.8784086546557812	0.001
12	0	1.9949516505002975	0.3446106892079115	0.001
12	1	1.8357484266161919	0.44181831274181604	0.001
12	2	1.8586831738551457	0.5176516355325779	0.001
12	3	1.7180364206433296	0.5592269678600132	0.001
12	0	1.0682987457404107	0.828303672510422	0.001
12	1	1.0369602542347702	0.8451636833555859	0.001
12	2	0.9878473769423908	0.8618650072252336	0.001
12	3	0.9706549805366188	0.8674968922385043	0.001
12	0	0.6622983537924786	0.9791687530620644	0.001
12	1	0.6597641746513545	0.9802594448517387	0.001
12	2	0.6581916870394101	0.9808420478107615	0.001
12	3	0.6593913241289556	0.98034491603806	0.001
12	0	0.6199414258972209	0.9952202473732239	0.001
12	1	0.6186754318482098	0.9957224626220271	0.001
12	2	0.6196747275243114	0.9953802070515678	0.001
12	3	0.6202035522609683	0.9951326383626398	0.001
