round	epoch	loss	probs	lr
7	1	0.6788149178028107	0.9708569168735662	0.001
7	2	0.6792432488761005	0.9704954009084915	0.001
7	3	0.6806504995094063	0.9701685519802138	0.001
7	0	0.7367025400690465	0.9417073884158554	0.001
7	1	0.719908536098164	0.9516322422058471	0.001
7	2	0.7112269787590738	0.9561461969978451	0.001
7	3	0.7058293378569301	0.9578963749380927	0.001
7	0	0.7034735299762667	0.9616501255665418	0.001
7	1	0.6943311294434602	0.964761121208186	0.001
7	2	0.6876947199330634	0.9670292281630949	0.001
7	3	0.6839961326956131	0.9681093108700347	0.001
7	0	0.716072580666122	0.9540064359575974	0.001
7	1	0.6979882142704386	0.9633523612596828	0.001
7	2	0.6895009477933248	0.9657063489853821	0.001
7	3	0.6850193091933592	0.9678285964644017	0.001
8	0	0.7670255133525078	0.9335845080373201	0.001
8	1	0.7598745518706623	0.9359786904228784	0.001
8	2	0.7481251862382642	0.9402446659838392	0.001
8	3	0.7410398565734606	0.9435082967031188	0.001
8	0	0.734565342028524	0.9457107019547971	0.001
8	1	0.7302120709357484	0.9473849965809541	0.001
8	2	0.7256177661744219	0.9494412365869743	0.001
8	3	0.7238119305569891	0.9505650589889195	0.001
8	0	0.7658305603605478	0.9401338548240267	0.001
8	1	0.7236014796044542	0.954702532507595	0.001
8	2	0.7085173614902199	0.9612539850677233	0.001
8	3	0.7030944950840016	0.9619174281164155	0.001
8	0	0.7104050442962448	0.9565166221072636	0.001
8	1	0.6968090016916009	0.9630247813123496	0.001
8	2	0.6948489467508846	0.9641800781708719	0.001
8	3	0.6911331593527077	0.9653129790345004	0.001
8	0	0.6949948177436472	0.9642669461242893	0.001
8	1	0.6820697636184297	0.9693936762723281	0.001
8	2	0.6711896504556989	0.9731293659341974	0.001
8	3	0.671663082557021	0.9736087577793883	0.001
9	0	0.754674417984918	0.9403410292968849	0.001
9	1	0.7352808497730314	0.9477159787027329	0.001
9	2	0.7273823115492114	0.9507734644804182	0.001
9	3	0.7159288134908429	0.9545989404842643	0.001
9	0	0.7272499651488863	0.9513590196871387	0.001
9	1	0.7198436908771337	0.9530026392306689	0.001
9	2	0.7130783717043453	0.9546719787446123	0.001
9	3	0.7085248508292776	0.9573749541232623	0.001
9	0	0.8563989360715442	0.8993221351519768	0.001
9	1	0.8096491521504259	0.9200059605540389	0.001
9	2	0.7775036005982051	0.9331250042495333	0.001
9	3	0.756364606359462	0.9408859902018093	0.001
9	0	0.7416742227855742	0.940503092473035	0.001
9	1	0.7297531996366273	0.9472623543109301	0.001
9	2	0.7216170951080652	0.950834366015202	0.001
9	3	0.7138337395660618	0.9539856299989582	0.001
9	0	0.7062498432984624	0.9573991576624657	0.001
9	1	0.7009932862044616	0.9609474239417308	0.001
9	2	0.692614371912467	0.9646201917132772	0.001
9	3	0.6879205790980493	0.9662291493672164	0.001
10	0	0.7055747715920364	0.9651011702619068	0.001
10	1	0.7012602807326638	0.9622663437084831	0.001
10	2	0.6987803700880272	0.9636082893208519	0.001
10	3	0.6957493476145008	0.9648608513987126	0.001
10	0	0.6763236948863213	0.9691886878693042	0.001
10	1	0.6702283353694363	0.972002764053913	0.001
10	2	0.6687787839168094	0.9723405636242223	0.001
10	3	0.6669410630828976	0.9738936822649111	0.001
10	0	0.7264119778890066	0.9518862942648675	0.001
10	1	0.716019871475783	0.9570135531339004	0.001
10	2	0.7075323217479265	0.960673451423645	0.001
10	3	0.7022413334235008	0.9612601861898146	0.001
10	0	0.6614499502849085	0.9758728418325513	0.001
10	1	0.6608479527920639	0.9769115611679196	0.001
10	2	0.6617201579049461	0.9764554518080334	0.001
10	3	0.6594115972827753	0.9777694356101783	0.001
10	0	0.7076776015326149	0.9610579707153103	0.001
10	1	0.7059695030432291	0.9595696072195478	0.001
10	2	0.6993066919694086	0.961766148426784	0.001
10	3	0.6969785820017207	0.962897561760764	0.001
11	0	0.7364841165320243	0.9607109760991033	0.001
11	1	0.7757814911054206	0.9337496296575032	0.001
11	2	0.7570431563932455	0.9410674603903644	0.001
11	3	0.7484842361255013	0.9439899669718866	0.001
11	0	0.6983135172740166	0.9608139204237746	0.001
11	1	0.695908568220435	0.9614700092089609	0.001
11	2	0.6965059104772842	0.9626437809594967	0.001
11	3	0.695839351863441	0.9624441754401039	0.001
11	0	0.6708199313885189	0.9707017826601632	0.001
11	1	0.6796030059379617	0.968414383771506	0.001
11	2	0.675513696691121	0.9709198199508515	0.001
11	3	0.6755755833239135	0.9719649458719041	0.001
11	0	0.6783269538780569	0.9783116693323758	0.001
11	1	0.6806874710661142	0.9736820057883782	0.001
11	2	0.6807969741664814	0.9716090588783765	0.001
11	3	0.6850731614494571	0.9689315751272162	0.001
11	0	0.7205861837752743	0.9565723674284979	0.001
11	1	0.6974543651150916	0.9637179672718048	0.001
11	2	0.6925428498388366	0.9654735995903739	0.001
11	3	0.6848548693206026	0.9680261026701161	0.001
12	0	0.7259741919645991	0.9500541049272903	0.001
12	1	0.7136748098029991	0.9560476967707817	0.001
12	2	0.70369222497693	0.9592931275746571	0.001
12	3	0.7000795411322401	0.961465979409959	0.001
12	0	0.67319458692185	0.9726607070685668	0.001
12	1	0.6808055660885233	0.9686539278129221	0.001
12	2	0.6786797836242768	0.9703615850323428	0.001
12	3	0.6751343928316097	0.972547248005867	0.001
12	0	0.707506537437439	0.9559575538561134	0.001
12	1	0.6977982148914139	0.9607705196722801	0.001
12	2	0.6928999917083042	0.962763436254442	0.001
12	3	0.6882582194910148	0.9649282495438126	0.001
12	0	0.6978727545145262	0.9598725712978778	0.001
12	1	0.711591514589873	0.9552375952968943	0.001
12	2	0.7086049356402923	0.9566984048985034	0.001
12	3	0.7031779725471309	0.9589553309768593	0.001
12	0	0.690432107201512	0.9630145824326135	0.001
12	1	0.688883300889959	0.96423082107707	0.001
12	2	0.68735948199847	0.9649645641368906	0.001
12	3	0.6879706763387344	0.9652957719379138	0.001
